zip,cases,city,stabb,place,deaths,tests,deathcount,populationcount,casesper100000,casesbyzipcodesummarytable,zip_cd,patient_count,population,percentage,zipcode
62256,13,"","IL","Illinois",,481,,"","",,,"","","",
62257,325,"","IL","Illinois",,2414,,"","",,,"","","",
62258,971,"","IL","Illinois",,10167,,"","",,,"","","",
62259,17,"","IL","Illinois",,22435,,"","",,,"","","",
62260,749,"","IL","Illinois",,5269,,"","",,,"","","",
62261,26,"","IL","Illinois",,148,,"","",,,"","","",
62262,224,"","IL","Illinois",,1612,,"","",,,"","","",
62263,667,"","IL","Illinois",,3971,,"","",,,"","","",
62264,340,"","IL","Illinois",,2997,,"","",,,"","","",
62265,518,"","IL","Illinois",,5271,,"","",,,"","","",
62266,21,"","IL","Illinois",,177,,"","",,,"","","",
62268,59,"","IL","Illinois",,501,,"","",,,"","","",
62269,3059,"","IL","Illinois",,30986,,"","",,,"","","",
62271,207,"","IL","Illinois",,1500,,"","",,,"","","",
62272,191,"","IL","Illinois",,1459,,"","",,,"","","",
62273,39,"","IL","Illinois",,342,,"","",,,"","","",
62274,1512,"","IL","Illinois",,18520,,"","",,,"","","",
62275,368,"","IL","Illinois",,2980,,"","",,,"","","",
62277,115,"","IL","Illinois",,979,,"","",,,"","","",
62278,976,"","IL","Illinois",,7311,,"","",,,"","","",
62279,6,"","IL","Illinois",,53,,"","",,,"","","",
62280,24,"","IL","Illinois",,308,,"","",,,"","","",
62281,385,"","IL","Illinois",,2242,,"","",,,"","","",
62282,61,"","IL","Illinois",,422,,"","",,,"","","",
62284,62,"","IL","Illinois",,551,,"","",,,"","","",
62285,531,"","IL","Illinois",,4183,,"","",,,"","","",
62286,739,"","IL","Illinois",,8121,,"","",,,"","","",
62288,405,"","IL","Illinois",,3409,,"","",,,"","","",
62289,46,"","IL","Illinois",,288,,"","",,,"","","",
62292,55,"","IL","Illinois",,770,,"","",,,"","","",
62293,585,"","IL","Illinois",,4967,,"","",,,"","","",
62294,1779,"","IL","Illinois",,11648,,"","",,,"","","",
62295,155,"","IL","Illinois",,834,,"","",,,"","","",
62297,38,"","IL","Illinois",,374,,"","",,,"","","",
62298,2033,"","IL","Illinois",,21784,,"","",,,"","","",
62301,3785,"","IL","Illinois",,71031,,"","",,,"","","",
62305,2288,"","IL","Illinois",,18619,,"","",,,"","","",
62306,10,"","IL","Illinois",,125,,"","",,,"","","",
62311,61,"","IL","Illinois",,761,,"","",,,"","","",
62312,234,"","IL","Illinois",,1904,,"","",,,"","","",
62313,34,"","IL","Illinois",,260,,"","",,,"","","",
62314,50,"","IL","Illinois",,417,,"","",,,"","","",
62316,95,"","IL","Illinois",,600,,"","",,,"","","",
62320,311,"","IL","Illinois",,2404,,"","",,,"","","",
62321,363,"","IL","Illinois",,3685,,"","",,,"","","",
62323,16,"","IL","Illinois",,199,,"","",,,"","","",
62324,118,"","IL","Illinois",,1330,,"","",,,"","","",
62325,39,"","IL","Illinois",,240,,"","",,,"","","",
62326,142,"","IL","Illinois",,2203,,"","",,,"","","",
62330,99,"","IL","Illinois",,836,,"","",,,"","","",
62338,134,"","IL","Illinois",,1097,,"","",,,"","","",
62339,110,"","IL","Illinois",,1329,,"","",,,"","","",
62340,131,"","IL","Illinois",,1298,,"","",,,"","","",
62341,319,"","IL","Illinois",,3411,,"","",,,"","","",
62343,66,"","IL","Illinois",,415,,"","",,,"","","",
62345,28,"","IL","Illinois",,156,,"","",,,"","","",
62346,18,"","IL","Illinois",,134,,"","",,,"","","",
62347,225,"","IL","Illinois",,1931,,"","",,,"","","",
62349,71,"","IL","Illinois",,540,,"","",,,"","","",
62351,201,"","IL","Illinois",,1507,,"","",,,"","","",
62352,12,"","IL","Illinois",,155,,"","",,,"","","",
62353,538,"","IL","Illinois",,18630,,"","",,,"","","",
62354,147,"","IL","Illinois",,876,,"","",,,"","","",
62355,70,"","IL","Illinois",,618,,"","",,,"","","",
62356,64,"","IL","Illinois",,423,,"","",,,"","","",
62357,15,"","IL","Illinois",,149,,"","",,,"","","",
62358,55,"","IL","Illinois",,370,,"","",,,"","","",
62359,14,"","IL","Illinois",,158,,"","",,,"","","",
62360,195,"","IL","Illinois",,1757,,"","",,,"","","",
62361,22,"","IL","Illinois",,488,,"","",,,"","","",
62362,39,"","IL","Illinois",,274,,"","",,,"","","",
62363,762,"","IL","Illinois",,6339,,"","",,,"","","",
62365,58,"","IL","Illinois",,379,,"","",,,"","","",
62366,132,"","IL","Illinois",,1044,,"","",,,"","","",
62367,65,"","IL","Illinois",,1052,,"","",,,"","","",
62370,40,"","IL","Illinois",,286,,"","",,,"","","",
62373,35,"","IL","Illinois",,187,,"","",,,"","","",
62374,15,"","IL","Illinois",,312,,"","",,,"","","",
62375,35,"","IL","Illinois",,288,,"","",,,"","","",
62376,123,"","IL","Illinois",,1016,,"","",,,"","","",
62378,52,"","IL","Illinois",,633,,"","",,,"","","",
62379,180,"","IL","Illinois",,1520,,"","",,,"","","",
62380,30,"","IL","Illinois",,284,,"","",,,"","","",
62401,2536,"","IL","Illinois",,18541,,"","",,,"","","",
62410,71,"","IL","Illinois",,602,,"","",,,"","","",
62411,480,"","IL","Illinois",,4693,,"","",,,"","","",
62413,50,"","IL","Illinois",,256,,"","",,,"","","",
62414,220,"","IL","Illinois",,1407,,"","",,,"","","",
62417,296,"","IL","Illinois",,4150,,"","",,,"","","",
62418,258,"","IL","Illinois",,1956,,"","",,,"","","",
62419,37,"","IL","Illinois",,314,,"","",,,"","","",
62420,547,"","IL","Illinois",,5051,,"","",,,"","","",
62421,60,"","IL","Illinois",,497,,"","",,,"","","",
62422,120,"","IL","Illinois",,819,,"","",,,"","","",
62423,49,"","IL","Illinois",,302,,"","",,,"","","",
62424,305,"","IL","Illinois",,1540,,"","",,,"","","",
62425,43,"","IL","Illinois",,478,,"","",,,"","","",
62426,72,"","IL","Illinois",,694,,"","",,,"","","",
62427,103,"","IL","Illinois",,1046,,"","",,,"","","",
62428,290,"","IL","Illinois",,2726,,"","",,,"","","",
62431,102,"","IL","Illinois",,730,,"","",,,"","","",
62432,72,"","IL","Illinois",,442,,"","",,,"","","",
62433,94,"","IL","Illinois",,832,,"","",,,"","","",
62434,33,"","IL","Illinois",,222,,"","",,,"","","",
62436,66,"","IL","Illinois",,410,,"","",,,"","","",
62438,20,"","IL","Illinois",,206,,"","",,,"","","",
62439,710,"","IL","Illinois",,7502,,"","",,,"","","",
62440,109,"","IL","Illinois",,1090,,"","",,,"","","",
62441,708,"","IL","Illinois",,5298,,"","",,,"","","",
62442,218,"","IL","Illinois",,1521,,"","",,,"","","",
62443,175,"","IL","Illinois",,1077,,"","",,,"","","",
62444,34,"","IL","Illinois",,216,,"","",,,"","","",
62445,111,"","IL","Illinois",,595,,"","",,,"","","",
62446,46,"","IL","Illinois",,256,,"","",,,"","","",
62447,397,"","IL","Illinois",,3947,,"","",,,"","","",
62448,742,"","IL","Illinois",,6745,,"","",,,"","","",
62449,309,"","IL","Illinois",,3057,,"","",,,"","","",
62450,1292,"","IL","Illinois",,17155,,"","",,,"","","",
62451,179,"","IL","Illinois",,1591,,"","",,,"","","",
62452,35,"","IL","Illinois",,277,,"","",,,"","","",
62454,1224,"","IL","Illinois",,20900,,"","",,,"","","",
62458,302,"","IL","Illinois",,4008,,"","",,,"","","",
62459,21,"","IL","Illinois",,225,,"","",,,"","","",
62460,101,"","IL","Illinois",,705,,"","",,,"","","",
62461,103,"","IL","Illinois",,679,,"","",,,"","","",
62462,108,"","IL","Illinois",,602,,"","",,,"","","",
62463,128,"","IL","Illinois",,906,,"","",,,"","","",
62464,11,"","IL","Illinois",,62,,"","",,,"","","",
62465,83,"","IL","Illinois",,585,,"","",,,"","","",
62466,1123,"","IL","Illinois",,14764,,"","",,,"","","",
62467,548,"","IL","Illinois",,2457,,"","",,,"","","",
62468,245,"","IL","Illinois",,2167,,"","",,,"","","",
62469,55,"","IL","Illinois",,356,,"","",,,"","","",
62471,1611,"","IL","Illinois",,12035,,"","",,,"","","",
62473,162,"","IL","Illinois",,937,,"","",,,"","","",
62474,67,"","IL","Illinois",,617,,"","",,,"","","",
62475,26,"","IL","Illinois",,214,,"","",,,"","","",
62476,107,"","IL","Illinois",,832,,"","",,,"","","",
62477,69,"","IL","Illinois",,573,,"","",,,"","","",
62478,28,"","IL","Illinois",,235,,"","",,,"","","",
62479,100,"","IL","Illinois",,697,,"","",,,"","","",
62480,48,"","IL","Illinois",,612,,"","",,,"","","",
62481,23,"","IL","Illinois",,269,,"","",,,"","","",
62501,211,"","IL","Illinois",,2307,,"","",,,"","","",
62510,140,"","IL","Illinois",,1173,,"","",,,"","","",
62512,30,"","IL","Illinois",,486,,"","",,,"","","",
62513,108,"","IL","Illinois",,1336,,"","",,,"","","",
62514,23,"","IL","Illinois",,133,,"","",,,"","","",
62515,67,"","IL","Illinois",,1146,,"","",,,"","","",
62517,12,"","IL","Illinois",,260,,"","",,,"","","",
62518,26,"","IL","Illinois",,442,,"","",,,"","","",
62520,109,"","IL","Illinois",,1475,,"","",,,"","","",
62521,3121,"","IL","Illinois",,36157,,"","",,,"","","",
62522,1122,"","IL","Illinois",,13370,,"","",,,"","","",
62523,32,"","IL","Illinois",,547,,"","",,,"","","",
62524,40,"","IL","Illinois",,3445,,"","",,,"","","",
62525,13,"","IL","Illinois",,200,,"","",,,"","","",
62526,2698,"","IL","Illinois",,40592,,"","",,,"","","",
62530,99,"","IL","Illinois",,1436,,"","",,,"","","",
62531,147,"","IL","Illinois",,1577,,"","",,,"","","",
62532,8,"","IL","Illinois",,66,,"","",,,"","","",
62533,65,"","IL","Illinois",,775,,"","",,,"","","",
62534,104,"","IL","Illinois",,974,,"","",,,"","","",
62535,435,"","IL","Illinois",,7257,,"","",,,"","","",
62536,50,"","IL","Illinois",,938,,"","",,,"","","",
62537,10,"","IL","Illinois",,155,,"","",,,"","","",
62538,24,"","IL","Illinois",,221,,"","",,,"","","",
62539,111,"","IL","Illinois",,1182,,"","",,,"","","",
62540,90,"","IL","Illinois",,1175,,"","",,,"","","",
62543,29,"","IL","Illinois",,453,,"","",,,"","","",
62544,162,"","IL","Illinois",,2359,,"","",,,"","","",
62545,88,"","IL","Illinois",,1161,,"","",,,"","","",
62546,117,"","IL","Illinois",,1279,,"","",,,"","","",
62547,52,"","IL","Illinois",,604,,"","",,,"","","",
62548,204,"","IL","Illinois",,3969,,"","",,,"","","",
62549,743,"","IL","Illinois",,7242,,"","",,,"","","",
62550,294,"","IL","Illinois",,2457,,"","",,,"","","",
62551,62,"","IL","Illinois",,626,,"","",,,"","","",
62553,47,"","IL","Illinois",,385,,"","",,,"","","",
62554,135,"","IL","Illinois",,1494,,"","",,,"","","",
62555,27,"","IL","Illinois",,347,,"","",,,"","","",
62556,25,"","IL","Illinois",,272,,"","",,,"","","",
62557,688,"","IL","Illinois",,7923,,"","",,,"","","",
62558,298,"","IL","Illinois",,3557,,"","",,,"","","",
62560,162,"","IL","Illinois",,1385,,"","",,,"","","",
62561,421,"","IL","Illinois",,5504,,"","",,,"","","",
62563,501,"","IL","Illinois",,6834,,"","",,,"","","",
62565,709,"","IL","Illinois",,9210,,"","",,,"","","",
62567,84,"","IL","Illinois",,713,,"","",,,"","","",
62568,1757,"","IL","Illinois",,23185,,"","",,,"","","",
62570,30,"","IL","Illinois",,477,,"","",,,"","","",
62571,101,"","IL","Illinois",,1046,,"","",,,"","","",
62572,28,"","IL","Illinois",,402,,"","",,,"","","",
62573,118,"","IL","Illinois",,1193,,"","",,,"","","",
62601,32,"","IL","Illinois",,365,,"","",,,"","","",
62610,17,"","IL","Illinois",,234,,"","",,,"","","",
62611,91,"","IL","Illinois",,818,,"","",,,"","","",
62612,199,"","IL","Illinois",,2087,,"","",,,"","","",
62613,304,"","IL","Illinois",,4249,,"","",,,"","","",
62615,505,"","IL","Illinois",,7080,,"","",,,"","","",
62617,56,"","IL","Illinois",,653,,"","",,,"","","",
62618,1247,"","IL","Illinois",,9522,,"","",,,"","","",
62620,7,"","IL","Illinois",,1080,,"","",,,"","","",
62621,78,"","IL","Illinois",,1133,,"","",,,"","","",
62624,40,"","IL","Illinois",,427,,"","",,,"","","",
62625,88,"","IL","Illinois",,840,,"","",,,"","","",
62626,889,"","IL","Illinois",,13790,,"","",,,"","","",
62627,107,"","IL","Illinois",,1128,,"","",,,"","","",
62628,74,"","IL","Illinois",,848,,"","",,,"","","",
62629,1112,"","IL","Illinois",,18646,,"","",,,"","","",
62630,53,"","IL","Illinois",,405,,"","",,,"","","",
62631,25,"","IL","Illinois",,207,,"","",,,"","","",
62633,67,"","IL","Illinois",,767,,"","",,,"","","",
62634,64,"","IL","Illinois",,945,,"","",,,"","","",
62635,73,"","IL","Illinois",,838,,"","",,,"","","",
62638,104,"","IL","Illinois",,1127,,"","",,,"","","",
62639,22,"","IL","Illinois",,301,,"","",,,"","","",
62640,229,"","IL","Illinois",,3638,,"","",,,"","","",
62642,109,"","IL","Illinois",,1550,,"","",,,"","","",
62643,47,"","IL","Illinois",,576,,"","",,,"","","",
62644,449,"","IL","Illinois",,6215,,"","",,,"","","",
62649,41,"","IL","Illinois",,532,,"","",,,"","","",
62650,2735,"","IL","Illinois",,36015,,"","",,,"","","",
62651,7,"","IL","Illinois",,129,,"","",,,"","","",
62655,34,"","IL","Illinois",,539,,"","",,,"","","",
62656,2499,"","IL","Illinois",,47239,,"","",,,"","","",
62661,68,"","IL","Illinois",,1074,,"","",,,"","","",
62663,14,"","IL","Illinois",,218,,"","",,,"","","",
62664,309,"","IL","Illinois",,3784,,"","",,,"","","",
62665,85,"","IL","Illinois",,1203,,"","",,,"","","",
62666,45,"","IL","Illinois",,674,,"","",,,"","","",
62667,37,"","IL","Illinois",,452,,"","",,,"","","",
62668,109,"","IL","Illinois",,1120,,"","",,,"","","",
62670,257,"","IL","Illinois",,3119,,"","",,,"","","",
62671,35,"","IL","Illinois",,577,,"","",,,"","","",
62672,17,"","IL","Illinois",,202,,"","",,,"","","",
62673,39,"","IL","Illinois",,454,,"","",,,"","","",
62674,80,"","IL","Illinois",,996,,"","",,,"","","",
62675,512,"","IL","Illinois",,7967,,"","",,,"","","",
62677,170,"","IL","Illinois",,2568,,"","",,,"","","",
62681,533,"","IL","Illinois",,7994,,"","",,,"","","",
62682,87,"","IL","Illinois",,914,,"","",,,"","","",
62684,662,"","IL","Illinois",,8043,,"","",,,"","","",
62685,178,"","IL","Illinois",,1701,,"","",,,"","","",
62688,48,"","IL","Illinois",,733,,"","",,,"","","",
62689,35,"","IL","Illinois",,545,,"","",,,"","","",
62690,351,"","IL","Illinois",,6749,,"","",,,"","","",
62691,255,"","IL","Illinois",,2729,,"","",,,"","","",
62692,160,"","IL","Illinois",,1915,,"","",,,"","","",
62693,144,"","IL","Illinois",,1731,,"","",,,"","","",
62694,306,"","IL","Illinois",,4796,,"","",,,"","","",
62695,54,"","IL","Illinois",,471,,"","",,,"","","",
62701,74,"","IL","Illinois",,2542,,"","",,,"","","",
62702,2458,"","IL","Illinois",,46399,,"","",,,"","","",
62703,2333,"","IL","Illinois",,45312,,"","",,,"","","",
62704,2671,"","IL","Illinois",,49382,,"","",,,"","","",
62705,10,"","IL","Illinois",,207,,"","",,,"","","",
62707,652,"","IL","Illinois",,11789,,"","",,,"","","",
62708,22,"","IL","Illinois",,313,,"","",,,"","","",
62711,1642,"","IL","Illinois",,26348,,"","",,,"","","",
62712,937,"","IL","Illinois",,12878,,"","",,,"","","",
62791,22,"","IL","Illinois",,281,,"","",,,"","","",
62801,2460,"","IL","Illinois",,42484,,"","",,,"","","",
62803,110,"","IL","Illinois",,718,,"","",,,"","","",
62806,275,"","IL","Illinois",,1866,,"","",,,"","","",
62807,98,"","IL","Illinois",,782,,"","",,,"","","",
62808,150,"","IL","Illinois",,1010,,"","",,,"","","",
62809,28,"","IL","Illinois",,172,,"","",,,"","","",
62810,91,"","IL","Illinois",,608,,"","",,,"","","",
62811,20,"","IL","Illinois",,145,,"","",,,"","","",
62812,1240,"","IL","Illinois",,14600,,"","",,,"","","",
62814,143,"","IL","Illinois",,1396,,"","",,,"","","",
62815,29,"","IL","Illinois",,210,,"","",,,"","","",
62816,106,"","IL","Illinois",,751,,"","",,,"","","",
62817,46,"","IL","Illinois",,385,,"","",,,"","","",
62818,25,"","IL","Illinois",,233,,"","",,,"","","",
62819,48,"","IL","Illinois",,399,,"","",,,"","","",
62820,18,"","IL","Illinois",,120,,"","",,,"","","",
62821,902,"","IL","Illinois",,14205,,"","",,,"","","",
62822,264,"","IL","Illinois",,2679,,"","",,,"","","",
62823,161,"","IL","Illinois",,1788,,"","",,,"","","",
62824,150,"","IL","Illinois",,1424,,"","",,,"","","",
62825,18,"","IL","Illinois",,212,,"","",,,"","","",
62827,92,"","IL","Illinois",,770,,"","",,,"","","",
62828,143,"","IL","Illinois",,951,,"","",,,"","","",
62830,138,"","IL","Illinois",,909,,"","",,,"","","",
62831,54,"","IL","Illinois",,349,,"","",,,"","","",
62832,1046,"","IL","Illinois",,9916,,"","",,,"","","",
62833,29,"","IL","Illinois",,139,,"","",,,"","","",
62835,123,"","IL","Illinois",,1072,,"","",,,"","","",
62836,67,"","IL","Illinois",,540,,"","",,,"","","",
62837,900,"","IL","Illinois",,8236,,"","",,,"","","",
62838,188,"","IL","Illinois",,1197,,"","",,,"","","",
62839,750,"","IL","Illinois",,7102,,"","",,,"","","",
62841,18,"","IL","Illinois",,296,,"","",,,"","","",
62842,75,"","IL","Illinois",,498,,"","",,,"","","",
62843,7,"","IL","Illinois",,48,,"","",,,"","","",
62844,229,"","IL","Illinois",,1545,,"","",,,"","","",
62846,429,"","IL","Illinois",,9555,,"","",,,"","","",
62848,58,"","IL","Illinois",,601,,"","",,,"","","",
62849,191,"","IL","Illinois",,1581,,"","",,,"","","",
62850,17,"","IL","Illinois",,118,,"","",,,"","","",
62851,35,"","IL","Illinois",,201,,"","",,,"","","",
62852,17,"","IL","Illinois",,103,,"","",,,"","","",
62853,95,"","IL","Illinois",,864,,"","",,,"","","",
62854,158,"","IL","Illinois",,1277,,"","",,,"","","",
62856,21,"","IL","Illinois",,197,,"","",,,"","","",
62858,311,"","IL","Illinois",,2381,,"","",,,"","","",
62859,509,"","IL","Illinois",,4164,,"","",,,"","","",
62860,37,"","IL","Illinois",,384,,"","",,,"","","",
62862,22,"","IL","Illinois",,139,,"","",,,"","","",
62863,1143,"","IL","Illinois",,10141,,"","",,,"","","",
62864,2335,"","IL","Illinois",,22029,,"","",,,"","","",
62865,239,"","IL","Illinois",,1621,,"","",,,"","","",
62867,44,"","IL","Illinois",,372,,"","",,,"","","",
62868,157,"","IL","Illinois",,1407,,"","",,,"","","",
62869,242,"","IL","Illinois",,1862,,"","",,,"","","",
62870,279,"","IL","Illinois",,2967,,"","",,,"","","",
62871,47,"","IL","Illinois",,399,,"","",,,"","","",
62872,101,"","IL","Illinois",,668,,"","",,,"","","",
62874,37,"","IL","Illinois",,257,,"","",,,"","","",
62875,157,"","IL","Illinois",,1233,,"","",,,"","","",
62876,21,"","IL","Illinois",,98,,"","",,,"","","",
62877,42,"","IL","Illinois",,372,,"","",,,"","","",
62878,36,"","IL","Illinois",,259,,"","",,,"","","",
62880,90,"","IL","Illinois",,629,,"","",,,"","","",
62881,1172,"","IL","Illinois",,14874,,"","",,,"","","",
62882,247,"","IL","Illinois",,2502,,"","",,,"","","",
62883,63,"","IL","Illinois",,515,,"","",,,"","","",
62884,323,"","IL","Illinois",,2294,,"","",,,"","","",
62885,101,"","IL","Illinois",,577,,"","",,,"","","",
62886,31,"","IL","Illinois",,268,,"","",,,"","","",
62887,35,"","IL","Illinois",,236,,"","",,,"","","",
62888,166,"","IL","Illinois",,1383,,"","",,,"","","",
62889,83,"","IL","Illinois",,564,,"","",,,"","","",
62890,221,"","IL","Illinois",,2074,,"","",,,"","","",
62891,55,"","IL","Illinois",,443,,"","",,,"","","",
62892,47,"","IL","Illinois",,314,,"","",,,"","","",
62893,97,"","IL","Illinois",,945,,"","",,,"","","",
62894,115,"","IL","Illinois",,639,,"","",,,"","","",
62895,192,"","IL","Illinois",,1064,,"","",,,"","","",
62896,1219,"","IL","Illinois",,11604,,"","",,,"","","",
62897,50,"","IL","Illinois",,326,,"","",,,"","","",
62898,190,"","IL","Illinois",,1067,,"","",,,"","","",
62899,117,"","IL","Illinois",,1112,,"","",,,"","","",
62901,1982,"","IL","Illinois",,30259,,"","",,,"","","",
62902,323,"","IL","Illinois",,4177,,"","",,,"","","",
62903,156,"","IL","Illinois",,2509,,"","",,,"","","",
62905,53,"","IL","Illinois",,555,,"","",,,"","","",
62906,1099,"","IL","Illinois",,15116,,"","",,,"","","",
62907,202,"","IL","Illinois",,1900,,"","",,,"","","",
62908,47,"","IL","Illinois",,360,,"","",,,"","","",
62910,178,"","IL","Illinois",,1210,,"","",,,"","","",
62912,89,"","IL","Illinois",,1093,,"","",,,"","","",
62914,158,"","IL","Illinois",,2252,,"","",,,"","","",
62915,64,"","IL","Illinois",,608,,"","",,,"","","",
62916,92,"","IL","Illinois",,841,,"","",,,"","","",
62917,256,"","IL","Illinois",,3919,,"","",,,"","","",
62918,1125,"","IL","Illinois",,11019,,"","",,,"","","",
62919,76,"","IL","Illinois",,836,,"","",,,"","","",
62920,357,"","IL","Illinois",,4411,,"","",,,"","","",
